Source.Name,Time,S1D1HbO,S1D1HbR,S1D1HbT,S2D2HbO,S2D2HbR,S2D2HbT,S3D3HbO,S3D3HbR,S3D3HbT,S4D4HbO,S4D4HbR,S4D4HbT,S5D5HbO,S5D5HbR,S5D5HbT,S6D6HbO,S6D6HbR,S6D6HbT,S7D7HbO,S7D7HbR,S7D7HbT,S8D8HbO,S8D8HbR,S8D8HbT,S9D9HbO,S9D9HbR,S9D9HbT,S10D10HbO,S10D10HbR,S10D10HbT,S11D11HbO,S11D11HbR,S11D11HbT,S12D12HbO,S12D12HbR,S12D12HbT,S13D13HbO,S13D13HbR,S13D13HbT,S14D14HbO,S14D14HbR,S14D14HbT,S15D15HbO,S15D15HbR,S15D15HbT,S16D16HbO,S16D16HbR,S16D16HbT,S17D17HbO,S17D17HbR,S17D17HbT,S18D18HbO,S18D18HbR,S18D18HbT,S19D19HbO,S19D19HbR,S19D19HbT,S20D20HbO,S20D20HbR,S20D20HbT,S21D21HbO,S21D21HbR,S21D21HbT,S22D22HbO,S22D22HbR,S22D22HbT,S23D23HbO,S23D23HbR,S23D23HbT,S24D24HbO,S24D24HbR,S24D24HbT,S25D25HbO,S25D25HbR,S25D25HbT,S26D26HbO,S26D26HbR,S26D26HbT,S27D27HbO,S27D27HbR,S27D27HbT,S28D28HbO,S28D28HbR,S28D28HbT,S29D29HbO,S29D29HbR,S29D29HbT,S30D30HbO,S30D30HbR,S30D30HbT,S31D31HbO,S31D31HbR,S31D31HbT,S32D32HbO,S32D32HbR,S32D32HbT,S33D33HbO,S33D33HbR,S33D33HbT,S34D34HbO,S34D34HbR,S34D34HbT,S35D35HbO,S35D35HbR,S35D35HbT,S36D36HbO,S36D36HbR,S36D36HbT,Column1
Avg_0-back.csv,4.7,-4.42461E-05,0.000699258,0.000655012,0.000430926,-3.65414E-05,0.000394385,0.001895668,0.000213686,0.002109354,0.000852863,-0.000304413,0.000548449,0.000588017,0.00012981,0.000717826,0.000153513,0.000218683,0.000372196,-0.000311382,0.000436987,0.000125605,-0.000478782,6.12448E-05,-0.000417537,0.000247093,0.000149868,0.000396961,-0.000133069,6.17041E-05,-7.13652E-05,0.000970242,-0.000377564,0.000592678,0.001159398,-0.000859207,0.00030019,0.000549678,-0.000350369,0.000199309,0.001979455,-0.000831393,0.001148062,0.001128108,-0.000565037,0.000563071,0.000274545,-5.54916E-05,0.000219054,0.000595749,-1.40567E-05,0.000581692,-0.000272035,-0.000287876,-0.00055991,0.000335202,-0.000212369,0.000122833,0.0006302,-0.000140129,0.000490071,0.001934719,-0.00015249,0.001782229,0.00116378,-0.000165299,0.000998481,0.000927803,-0.000286748,0.000641055,0.00127905,0.0004815,0.00176055,0.00126833,-0.000133639,0.001134692,0.001243953,-0.000287437,0.000956516,0.00088282,0.000130192,0.001013011,0.001377178,-0.000394451,0.000982727,0.000475773,-0.000202954,0.000272819,0.000631436,0.000174047,0.000805483,0.000965505,-8.63681E-05,0.000879137,0.001317655,-2.47774E-05,0.001292878,0.001053691,3.99816E-05,0.001093672,0.001637809,0.00031419,0.001951998,0.000756742,-0.000201307,0.000555435,0.001145683,5.78935E-05,0.001203577,
Avg_0-back.csv,4.8,-2.72041E-05,0.000694619,0.000667415,0.000450243,-3.86666E-05,0.000411576,0.001928457,0.000202036,0.002130493,0.000851968,-0.000305929,0.000546039,0.000597245,0.000131209,0.000728454,0.0001714,0.000213221,0.000384621,-0.00029304,0.000436553,0.000143513,-0.000458531,5.59547E-05,-0.000402577,0.000262061,0.000147657,0.000409718,-0.000122988,5.84845E-05,-6.45035E-05,0.000978044,-0.000384591,0.000593454,0.00120705,-0.000877047,0.000330003,0.000584712,-0.000355293,0.000229418,0.00201728,-0.000847513,0.001169767,0.001162897,-0.00057295,0.000589947,0.000298909,-5.67176E-05,0.000242191,0.000624019,-1.225E-05,0.000611769,-0.00025672,-0.000287746,-0.000544466,0.000349519,-0.000208733,0.000140787,0.000641798,-0.000137841,0.000503958,0.001932858,-0.000155805,0.001777052,0.001172259,-0.000169799,0.001002459,0.000934372,-0.000292953,0.000641419,0.001284259,0.000480394,0.001764653,0.001299462,-0.000142915,0.001156548,0.001290241,-0.000309323,0.000980919,0.000903306,0.000125648,0.001028955,0.001413421,-0.000409138,0.001004282,0.000500868,-0.000211438,0.00028943,0.000634301,0.000168764,0.000803065,0.00098392,-8.56468E-05,0.000898273,0.001318672,-2.42567E-05,0.001294415,0.001040291,5.75657E-05,0.001097857,0.001696598,0.000294215,0.001990813,0.000780297,-0.000204492,0.000575806,0.001179119,5.50746E-05,0.001234193,
Avg_0-back.csv,4.9,-1.31373E-05,0.000690031,0.000676894,0.000468772,-4.13123E-05,0.00042746,0.001958756,0.000190104,0.002148861,0.000848841,-0.000307938,0.000540903,0.000603514,0.000132208,0.000735722,0.000188159,0.000207427,0.000395586,-0.000275644,0.000435611,0.000159967,-0.000438022,4.98325E-05,-0.000388189,0.000274974,0.000145215,0.000420188,-0.000113782,5.51455E-05,-5.86364E-05,0.000983387,-0.000391766,0.000591621,0.001253289,-0.000894677,0.000358612,0.000618516,-0.000360083,0.000258432,0.002054096,-0.000863353,0.001190744,0.001196721,-0.000580767,0.000615954,0.000322541,-5.82383E-05,0.000264303,0.00065138,-1.08758E-05,0.000640504,-0.00024283,-0.000287735,-0.000530565,0.00036185,-0.000204861,0.000156989,0.000653254,-0.000136304,0.00051695,0.001929722,-0.00015932,0.001770401,0.001179111,-0.000174408,0.001004704,0.000939372,-0.000299398,0.000639973,0.00128763,0.00047931,0.00176694,0.001329171,-0.000151951,0.00117722,0.001335529,-0.000331136,0.001004393,0.000921815,0.000120899,0.001042713,0.001448615,-0.000423707,0.001024908,0.000524609,-0.000220047,0.000304562,0.000636147,0.000163338,0.000799485,0.001000717,-8.49282E-05,0.000915789,0.001318056,-2.35376E-05,0.001294519,0.001025945,7.51784E-05,0.001101124,0.001751282,0.000275751,0.002027033,0.000802886,-0.000207972,0.000594914,0.001208902,5.34586E-05,0.001262361,
Avg_0-back.csv,5,-2.19375E-06,0.000685543,0.000683349,0.000486322,-4.44761E-05,0.000441846,0.001986393,0.000177949,0.002164342,0.000843504,-0.000310421,0.000533083,0.000606859,0.000132807,0.000739666,0.000203637,0.000201342,0.000404978,-0.00025929,0.000434148,0.000174858,-0.000417416,4.29392E-05,-0.000374477,0.00028578,0.000142552,0.000428332,-0.00010555,5.1701E-05,-5.38492E-05,0.000986334,-0.000399076,0.000587258,0.001297939,-0.000912029,0.00038591,0.000650943,-0.000364721,0.000286221,0.002089749,-0.000878868,0.001210881,0.00122941,-0.000588465,0.000640945,0.000345236,-6.00528E-05,0.000285183,0.000677675,-9.95637E-06,0.000667719,-0.000230486,-0.000287874,-0.000518361,0.000372089,-0.0002008,0.00017129,0.000664495,-0.000135573,0.000528922,0.001925329,-0.000163024,0.001762304,0.001184301,-0.00017909,0.001005211,0.00094282,-0.000306069,0.000636751,0.00128917,0.00047826,0.00176743,0.001357293,-0.000160711,0.001196582,0.001379624,-0.000352808,0.001026817,0.00093825,0.000115964,0.001054214,0.00148261,-0.000438109,0.001044501,0.000546824,-0.000228732,0.000318092,0.000636875,0.000157795,0.000794671,0.001015764,-8.42203E-05,0.000931544,0.001315753,-2.26171E-05,0.001293136,0.001010867,9.26693E-05,0.001103536,0.001801653,0.000259031,0.002060684,0.000824365,-0.000211725,0.00061264,0.001234925,5.30625E-05,0.001287987,
Avg_0-back.csv,5.1,5.52725E-06,0.00068119,0.000686717,0.000502708,-4.81508E-05,0.000454557,0.002011208,0.000165624,0.002176832,0.000836001,-0.000313359,0.000522641,0.000607339,0.000133009,0.000740348,0.000217687,0.000195003,0.00041269,-0.000244071,0.000432157,0.000188086,-0.000396876,3.53377E-05,-0.000361538,0.000294446,0.000139681,0.000434127,-9.83861E-05,4.8166E-05,-5.02201E-05,0.000986972,-0.000406506,0.000580466,0.001340828,-0.000929035,0.000411793,0.000681849,-0.000369187,0.000312662,0.002124085,-0.000894013,0.001230072,0.001260802,-0.000596019,0.000664782,0.000366795,-6.21577E-05,0.000304637,0.000702751,-9.50528E-06,0.000693245,-0.000219807,-0.00028819,-0.000507997,0.000380145,-0.000196592,0.000183553,0.000675454,-0.000135694,0.00053976,0.001919708,-0.000166907,0.001752801,0.001187803,-0.000183813,0.00100399,0.000944747,-0.000312945,0.000631801,0.001288897,0.00047726,0.001766158,0.001383674,-0.000169161,0.001214513,0.001422337,-0.000374267,0.00104807,0.000952531,0.00011087,0.001063401,0.001515261,-0.000452298,0.001062963,0.000567354,-0.000237443,0.000329911,0.000636386,0.000152172,0.000788559,0.001028941,-8.3531E-05,0.00094541,0.001311716,-2.14936E-05,0.001290222,0.000995279,0.00010987,0.001105148,0.001847577,0.000244236,0.002091813,0.000844601,-0.000215725,0.000628875,0.001257121,5.38751E-05,0.001310996,
Avg_0-back.csv,5.2,9.97623E-06,0.000676997,0.000686973,0.00051775,-5.23243E-05,0.000465426,0.002033055,0.000153182,0.002186237,0.000826391,-0.00031673,0.000509661,0.000605036,0.000132819,0.000737855,0.000230176,0.000188451,0.000418627,-0.000230074,0.000429637,0.000199563,-0.000376555,2.70917E-05,-0.000349463,0.000300951,0.000136618,0.000437569,-9.23749E-05,4.45568E-05,-4.78181E-05,0.000985406,-0.000414041,0.000571365,0.001381795,-0.000945627,0.000436168,0.000711098,-0.000373461,0.000337637,0.002156957,-0.000908742,0.001248215,0.001290736,-0.000603402,0.000687334,0.00038703,-6.45465E-05,0.000322483,0.000726451,-9.52602E-06,0.000716925,-0.000210904,-0.000288698,-0.000499602,0.000385937,-0.000192283,0.000193654,0.000686065,-0.000136698,0.000549366,0.001912903,-0.000170957,0.001741946,0.001189602,-0.00018854,0.001001062,0.00094519,-0.000320005,0.000625185,0.00128684,0.000476328,0.001763167,0.001408167,-0.000177268,0.001230899,0.001463479,-0.000395443,0.001068036,0.000964595,0.000105644,0.001070239,0.001546431,-0.000466225,0.001080207,0.000586055,-0.000246131,0.000339924,0.000634579,0.000146514,0.000781093,0.001040136,-8.28682E-05,0.000957268,0.001305906,-2.01663E-05,0.00128574,0.000979412,0.000126594,0.001106006,0.00188899,0.000231493,0.002120483,0.000863465,-0.000219944,0.000643521,0.001275465,5.58581E-05,0.001331323,
Avg_0-back.csv,5.3,1.11536E-05,0.000672972,0.000684126,0.000531275,-5.69796E-05,0.000474296,0.002051803,0.000140675,0.002192478,0.000814756,-0.000320509,0.000494247,0.000600053,0.000132245,0.000732298,0.000240984,0.000181721,0.000422705,-0.000217379,0.000426594,0.000209214,-0.000356599,1.82642E-05,-0.000338335,0.00030529,0.000133381,0.000438671,-8.7593E-05,4.08909E-05,-4.67021E-05,0.000981761,-0.000421666,0.000560095,0.001420682,-0.000961739,0.000458943,0.000738556,-0.000377518,0.000361038,0.002188219,-0.000923007,0.001265211,0.00131906,-0.000610585,0.000708476,0.00040576,-6.72095E-05,0.00033855,0.000748623,-1.0012E-05,0.000738611,-0.000203887,-0.000289407,-0.000493294,0.000389396,-0.000187917,0.000201479,0.000696266,-0.000138607,0.000557659,0.001904967,-0.000175162,0.001729806,0.001189697,-0.000193236,0.000996461,0.000944202,-0.000327224,0.000616978,0.001283036,0.00047548,0.001758516,0.001430633,-0.000185,0.001245633,0.001502868,-0.000416262,0.001086606,0.000974393,0.000100316,0.00107471,0.001575992,-0.000479844,0.001096149,0.0006028,-0.000254749,0.000348051,0.000631353,0.000140875,0.000772228,0.00104925,-8.22391E-05,0.000967011,0.001298294,-1.86358E-05,0.001279658,0.000963507,0.000142641,0.001106148,0.001925893,0.00022088,0.002146773,0.00088084,-0.000224352,0.000656488,0.001289972,5.89483E-05,0.00134892,
Avg_0-back.csv,5.4,9.10817E-06,0.000669116,0.000678224,0.000543122,-6.20955E-05,0.000481026,0.002067335,0.000128153,0.002195488,0.000801191,-0.000324667,0.000476523,0.000592514,0.000131297,0.000723811,0.000250005,0.00017485,0.000424855,-0.000206063,0.000423041,0.000216978,-0.000337141,8.9167E-06,-0.000328224,0.00030747,0.000129993,0.000437462,-8.41065E-05,3.71873E-05,-4.69192E-05,0.000976181,-0.000429365,0.000546816,0.001457341,-0.000977308,0.000480033,0.000764099,-0.000381336,0.000382762,0.002217732,-0.00093676,0.001280972,0.001345624,-0.000617533,0.000728091,0.000422813,-7.01336E-05,0.000352679,0.000769116,-1.09474E-05,0.000758169,-0.000198863,-0.000290317,-0.00048918,0.000390466,-0.000183538,0.000206928,0.000705998,-0.000141427,0.000564571,0.001895967,-0.000179507,0.001716459,0.001188097,-0.000197863,0.000990234,0.000941842,-0.000334574,0.000607268,0.001277532,0.000474738,0.00175227,0.001450946,-0.000192327,0.001258619,0.001540324,-0.000436649,0.001103675,0.000981887,9.49222E-05,0.001076809,0.001603824,-0.000493109,0.001110715,0.000617473,-0.000263247,0.000354226,0.000626611,0.000135316,0.000761927,0.001056193,-8.16503E-05,0.000974542,0.001288855,-1.69033E-05,0.001271952,0.000947806,0.000157801,0.001105607,0.001958339,0.00021243,0.00217077,0.000896617,-0.00022892,0.000667698,0.001300693,6.30592E-05,0.001363752,
Avg_0-back.csv,5.5,3.93374E-06,0.000665417,0.000669351,0.000553136,-6.76466E-05,0.00048549,0.002079545,0.000115671,0.002195216,0.000785809,-0.000329177,0.000456632,0.000582559,0.000129989,0.000712549,0.000257151,0.000167872,0.000425022,-0.000196193,0.000418998,0.000222805,-0.000318303,-8.92382E-07,-0.000319195,0.000307512,0.000126478,0.000433989,-8.19711E-05,3.3466E-05,-4.8505E-05,0.000968826,-0.00043712,0.000531706,0.001491628,-0.000992271,0.000499357,0.000787605,-0.00038489,0.000402715,0.002245362,-0.000949949,0.001295413,0.001370282,-0.000624211,0.000746072,0.000438027,-7.33016E-05,0.000364725,0.000787788,-1.23095E-05,0.000775478,-0.000195938,-0.000291416,-0.000487354,0.000389103,-0.000179186,0.000209917,0.0007152,-0.00014515,0.000570051,0.001885977,-0.00018398,0.001701997,0.001184821,-0.000202384,0.000982437,0.00093818,-0.000342025,0.000596155,0.001270385,0.000474122,0.001744507,0.00146899,-0.000199221,0.001269768,0.001575674,-0.00045653,0.001119144,0.000987047,8.95022E-05,0.001076549,0.001629816,-0.000505976,0.00112384,0.00062998,-0.00027158,0.0003584,0.000620257,0.000129905,0.000750162,0.001060883,-8.11076E-05,0.000979776,0.001277573,-1.49717E-05,0.001262602,0.000932548,0.000171865,0.001104414,0.001986421,0.000206137,0.002192558,0.000910698,-0.000233619,0.000677079,0.001307714,6.80835E-05,0.001375797,
Avg_0-back.csv,5.6,-4.23474E-06,0.000661859,0.000657624,0.000561178,-7.36044E-05,0.000487573,0.002088345,0.000103284,0.002191629,0.00076874,-0.000334009,0.000434731,0.000570347,0.000128337,0.000698684,0.000262348,0.00016082,0.000423168,-0.000187833,0.000414494,0.000226661,-0.000300195,-1.11077E-05,-0.000311303,0.000305448,0.000122863,0.000428311,-8.12312E-05,2.9748E-05,-5.14831E-05,0.000959869,-0.000444913,0.000514956,0.001523406,-0.001006569,0.000516837,0.000808959,-0.000388156,0.000420803,0.002270981,-0.000962524,0.001308457,0.001392894,-0.000630579,0.000762314,0.000451246,-7.66929E-05,0.000374553,0.000804499,-1.40699E-05,0.000790429,-0.000195218,-0.000292684,-0.000487903,0.000385274,-0.000174904,0.000210371,0.000723814,-0.000149754,0.00057406,0.001875085,-0.000188564,0.001686521,0.001179899,-0.000206762,0.000973137,0.000933291,-0.000349544,0.000583748,0.001261657,0.000473653,0.00173531,0.001484659,-0.000205654,0.001279005,0.001608751,-0.00047583,0.001132921,0.000989851,8.41022E-05,0.001073953,0.001653866,-0.000518401,0.001135464,0.000640236,-0.000279701,0.000360535,0.000612203,0.000124713,0.000736916,0.001063252,-8.06158E-05,0.000982636,0.001264435,-1.28445E-05,0.001251591,0.000917964,0.000184634,0.001102597,0.002010263,0.00020196,0.002212223,0.000922993,-0.000238424,0.000684569,0.001311148,7.38945E-05,0.001385042,
Avg_0-back.csv,5.7,-1.52264E-05,0.000658422,0.000643196,0.000567116,-7.99374E-05,0.000487179,0.00209366,9.10501E-05,0.00218471,0.000750126,-0.000339133,0.000410993,0.000556047,0.000126358,0.000682405,0.00026554,0.000153728,0.000419268,-0.000181039,0.000409561,0.000228522,-0.000282917,-2.16763E-05,-0.000304593,0.000301323,0.000119179,0.000420501,-8.19211E-05,2.60552E-05,-5.58659E-05,0.000949496,-0.000452725,0.000496771,0.001552543,-0.001020148,0.000532395,0.000828049,-0.000391109,0.000436939,0.002294466,-0.00097443,0.001320036,0.001413319,-0.000636598,0.000776721,0.000462321,-8.0283E-05,0.000382038,0.000819118,-1.61963E-05,0.000802922,-0.000196809,-0.000294092,-0.000490901,0.000378962,-0.000170731,0.000208231,0.000731777,-0.000155201,0.000576576,0.00186338,-0.000193243,0.001670137,0.00117337,-0.00021096,0.00096241,0.000927258,-0.000357096,0.000570162,0.001251416,0.000473353,0.001724769,0.00149786,-0.000211599,0.001286261,0.001639391,-0.00049447,0.001144921,0.000990278,7.87745E-05,0.001069053,0.001675878,-0.000530343,0.001145535,0.000648176,-0.000287566,0.00036061,0.000602364,0.000119814,0.000722178,0.001063236,-8.01787E-05,0.000983057,0.001249432,-1.05265E-05,0.001238906,0.00090426,0.000195922,0.001100183,0.002030007,0.000199833,0.00222984,0.000933422,-0.000243309,0.000690113,0.001311132,8.03489E-05,0.001391481,
Avg_0-back.csv,5.8,-2.88396E-05,0.000655086,0.000626246,0.000570835,-8.66109E-05,0.000484224,0.002095433,7.90277E-05,0.002174461,0.000730121,-0.000344522,0.0003856,0.00053984,0.000124073,0.000663913,0.000266689,0.000146626,0.000413316,-0.000175861,0.000404239,0.000228378,-0.000266561,-3.25459E-05,-0.000299107,0.000295186,0.000115458,0.000410644,-8.40649E-05,2.24105E-05,-6.16544E-05,0.000937899,-0.000460534,0.000477364,0.001578909,-0.001032953,0.000545956,0.000844766,-0.000393728,0.000451038,0.002315702,-0.000985615,0.001330087,0.001431423,-0.000642224,0.000789199,0.000471107,-8.40441E-05,0.000387063,0.000831517,-1.86531E-05,0.000812864,-0.000200814,-0.000295603,-0.000496417,0.000370158,-0.000166705,0.000203453,0.000739025,-0.000161442,0.000577584,0.001850961,-0.000198,0.001652962,0.001165279,-0.000214942,0.000950337,0.000920164,-0.000364642,0.000555522,0.001239735,0.000473244,0.001712979,0.001508511,-0.000217031,0.00129148,0.001667438,-0.000512376,0.001155062,0.000988312,7.35777E-05,0.00106189,0.001695767,-0.000541761,0.001154005,0.000653747,-0.000295131,0.000358616,0.000590661,0.000115284,0.000705946,0.001060782,-7.9799E-05,0.000980983,0.00123256,-8.02346E-06,0.001224536,0.000891616,0.000205571,0.001097187,0.002045808,0.000199666,0.002245474,0.000941911,-0.000248252,0.000693659,0.001307826,8.72878E-05,0.001395114,
Avg_0-back.csv,5.9,-4.48475E-05,0.00065183,0.000606983,0.00057223,-9.35874E-05,0.000478642,0.002093624,6.72766E-05,0.002160901,0.000708892,-0.000350151,0.000358741,0.000521915,0.000121507,0.000643422,0.000265774,0.000139546,0.00040532,-0.000172346,0.000398573,0.000226227,-0.000251215,-4.36627E-05,-0.000294878,0.000287099,0.000111735,0.000398834,-8.76766E-05,1.8838E-05,-6.88386E-05,0.000925278,-0.00046832,0.000456958,0.001602381,-0.001044933,0.000557447,0.000859006,-0.000395991,0.000463015,0.002334579,-0.000996024,0.001338555,0.001447074,-0.000647412,0.000799662,0.000477469,-8.79452E-05,0.000389524,0.000841573,-2.14022E-05,0.000820171,-0.000207337,-0.000297174,-0.000504511,0.000358867,-0.000162863,0.000196003,0.000745492,-0.000168409,0.000577083,0.001837929,-0.000202815,0.001635114,0.001155682,-0.000218674,0.000937007,0.000912099,-0.000372144,0.000539955,0.001226691,0.000473348,0.001700039,0.001516541,-0.000221927,0.001294614,0.00169274,-0.00052947,0.001163269,0.000983936,6.85773E-05,0.001052513,0.001713451,-0.000552615,0.001160836,0.00065691,-0.000302353,0.000354558,0.000577029,0.000111197,0.000688226,0.001055845,-7.94783E-05,0.000976367,0.001213816,-5.34172E-06,0.001208474,0.000880169,0.000213444,0.001093613,0.002057825,0.000201354,0.002259179,0.000948396,-0.000253233,0.000695163,0.001301407,9.45399E-05,0.001395947,
Avg_0-back.csv,6,-6.30037E-05,0.000648638,0.000585635,0.000571213,-0.000100827,0.000470386,0.002088218,5.58542E-05,0.002144073,0.000686612,-0.000355998,0.000330615,0.000502466,0.000118684,0.00062115,0.000262791,0.000132517,0.000395307,-0.000170531,0.000392614,0.000222083,-0.00023696,-5.49687E-05,-0.000291929,0.00027713,0.000108048,0.000385178,-9.27595E-05,1.53631E-05,-7.73964E-05,0.000911839,-0.00047606,0.000435779,0.001622841,-0.001056042,0.000566799,0.000870671,-0.000397879,0.000472792,0.002350998,-0.001005601,0.001345397,0.001460148,-0.000652118,0.00080803,0.000481277,-9.19525E-05,0.000389324,0.00084917,-2.44053E-05,0.000824765,-0.000216474,-0.000298756,-0.00051523,0.000345104,-0.000159239,0.000185864,0.000751108,-0.000176026,0.000575082,0.001824385,-0.00020767,0.001616715,0.001144638,-0.000222124,0.000922515,0.000903151,-0.00037956,0.000523591,0.001212363,0.000473685,0.001686049,0.001521893,-0.000226265,0.001295628,0.001715154,-0.000545677,0.001169477,0.000977133,6.38456E-05,0.001040979,0.00172886,-0.000562863,0.001165997,0.000657643,-0.000309189,0.000348454,0.000561411,0.000107623,0.000669034,0.001048391,-7.92164E-05,0.000969174,0.001193203,-2.48801E-06,0.001190715,0.000870012,0.000219435,0.001089448,0.002066221,0.000204776,0.002270997,0.000952822,-0.000258235,0.000694587,0.001292071,0.000101925,0.001393995,
Avg_0-back.csv,6.1,-8.30476E-05,0.000645497,0.00056245,0.000567716,-0.000108289,0.000459427,0.002079229,4.48134E-05,0.002124042,0.000663464,-0.000362044,0.00030142,0.000481695,0.000115631,0.000597326,0.000257754,0.000125566,0.000383321,-0.000170449,0.000386415,0.000215966,-0.000223875,-6.63995E-05,-0.000290274,0.000265355,0.000104436,0.000369791,-9.93062E-05,1.20123E-05,-8.72939E-05,0.000897787,-0.000483729,0.000414058,0.001640181,-0.001066232,0.000573949,0.000879667,-0.000399372,0.000480296,0.002364867,-0.001014291,0.001350575,0.001470527,-0.000656295,0.000814233,0.00048241,-9.60294E-05,0.000386381,0.000854206,-2.76264E-05,0.00082658,-0.000228312,-0.000300302,-0.000528613,0.000328896,-0.000155862,0.000173034,0.000755801,-0.000184199,0.000571602,0.001810435,-0.000212544,0.001597891,0.001132217,-0.000225259,0.000906958,0.000893412,-0.000386846,0.000506566,0.001196836,0.000474277,0.001671113,0.001524526,-0.000230025,0.001294501,0.001734548,-0.000560922,0.001173627,0.000967893,5.94607E-05,0.001027354,0.001741932,-0.000572466,0.001169467,0.000655936,-0.0003156,0.000340335,0.000543769,0.000104629,0.000648397,0.001038393,-7.90111E-05,0.000959382,0.00117073,5.30922E-07,0.001171261,0.00086119,0.000223464,0.001084654,0.002071165,0.000209796,0.00228096,0.000955141,-0.000263243,0.000691898,0.001280027,0.000109257,0.001389284,
Avg_0-back.csv,6.2,-0.00010471,0.000642399,0.000537689,0.000561688,-0.000115929,0.000445759,0.002066702,3.42002E-05,0.002100902,0.000639632,-0.000368273,0.000271359,0.000459802,0.000112376,0.000572178,0.000250697,0.000118722,0.000369419,-0.000172124,0.000380035,0.00020791,-0.000212032,-7.78817E-05,-0.000289914,0.000251858,0.000100939,0.000352797,-0.000107299,8.81367E-06,-9.84849E-05,0.00088333,-0.000491304,0.000392026,0.0016543,-0.00107546,0.000578839,0.000885913,-0.000400453,0.00048546,0.002376106,-0.001022039,0.001354067,0.001478102,-0.000659895,0.000818207,0.000480763,-0.000100137,0.000380625,0.000856595,-3.1035E-05,0.00082556,-0.000242926,-0.00030176,-0.000544686,0.000310284,-0.000152758,0.000157527,0.000759497,-0.000192825,0.000566672,0.001796182,-0.000217417,0.001578765,0.001118492,-0.00022805,0.000890442,0.000882971,-0.000393957,0.000489014,0.001180194,0.000475141,0.001655335,0.001524413,-0.000233189,0.001291224,0.001750802,-0.000575129,0.001175672,0.000956208,5.55054E-05,0.001011714,0.001752617,-0.000581382,0.001171236,0.000651795,-0.000321547,0.000330248,0.000524081,0.000102272,0.000626353,0.001025839,-7.88583E-05,0.00094698,0.001146412,3.70852E-06,0.00115012,0.000853693,0.000225476,0.001079169,0.002072827,0.000216263,0.00228909,0.000955314,-0.000268241,0.000687074,0.001265495,0.000116353,0.001381849,
Avg_0-back.csv,6.3,-0.000127719,0.00063934,0.000511621,0.000553102,-0.000123704,0.000429398,0.00205072,2.40513E-05,0.002074771,0.000615304,-0.00037467,0.000240634,0.00043699,0.00010895,0.00054594,0.000241668,0.000112008,0.000353677,-0.000175578,0.000373533,0.000197955,-0.000201505,-8.93317E-05,-0.000290837,0.000236729,9.7598E-05,0.000334327,-0.000116709,5.79634E-06,-0.000110913,0.000868673,-0.00049876,0.000369913,0.001665107,-0.001083685,0.000581423,0.000889333,-0.000401107,0.000488227,0.002384646,-0.001028791,0.001355855,0.001482773,-0.000662873,0.000819901,0.00047624,-0.000104236,0.000372004,0.000856269,-3.46095E-05,0.00082166,-0.000260378,-0.000303082,-0.000563459,0.000289319,-0.000149947,0.000139371,0.000762119,-0.000201787,0.000560331,0.001781727,-0.000222268,0.001559459,0.001103543,-0.000230472,0.000873071,0.000871918,-0.00040085,0.000471069,0.001162524,0.000476298,0.001638822,0.001521542,-0.000235741,0.001285801,0.001763805,-0.000588228,0.001175577,0.000942078,5.20655E-05,0.000994144,0.001760874,-0.00058957,0.001171305,0.000645239,-0.000326991,0.000318248,0.000502346,0.000100603,0.000602949,0.001010724,-7.87519E-05,0.000931972,0.001120271,7.03858E-06,0.00112731,0.000847462,0.000225438,0.001072901,0.00207139,0.000224012,0.002295402,0.000953314,-0.000273215,0.000680099,0.001248702,0.000123039,0.001371741,
